datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-10-04 17:06:41.904921,"(0.15300291776657104, 0.6034625172615051, 1.5602556467056274)","(0.1896549016237259, 0.4658467471599579, 1.5322242975234985)","(0.18544872105121613, 0.38951626420021057, 1.5218604803085327)","(0.17139467597007751, 0.15103942155838013, 1.4815537929534912)","(0.15053026378154755, -0.18334133923053741, 1.4151848554611206)","(0.331106036901474, 0.33089467883110046, 1.46656334400177)","(0.003942875657230616, 0.317854642868042, 1.5551599264144897)","(0.2152765691280365, -0.1737106293439865, 1.3543769121170044)","(0.07775852084159851, -0.18285998702049255, 1.399121880531311)","(0.35789957642555237, 0.10513493418693542, 1.3989633321762085)","(0.33789655566215515, -0.09972866624593735, 1.2876238822937012)","(0.32334670424461365, -0.1539466828107834, 1.270027995109558)","(0.3276006281375885, -0.22955134510993958, 1.2490105628967285)","(0.3502908945083618, -0.18047043681144714, 1.2545483112335205)","(-0.014762300997972488, 0.08760018646717072, 1.5062146186828613)","(-0.048666466027498245, -0.11607524752616882, 1.3969662189483643)","(-0.05082516744732857, -0.16885414719581604, 1.3650970458984375)","(-0.05595283955335617, -0.2393588125705719, 1.3272762298583984)","(-0.0780046135187149, -0.17570555210113525, 1.3731818199157715)","(0.2541219890117645, -0.5498481392860413, 1.2505664825439453)","(0.3013228178024292, -0.9616615772247314, 1.170102834701538)","(0.27414166927337646, -0.9691987037658691, 1.0375034809112549)","(0.04075849801301956, -0.5548534989356995, 1.271080493927002)","(0.00225075613707304, -0.9637534022331238, 1.1632986068725586)","(-0.0290900357067585, -0.9618293642997742, 1.030778408050537)"
2022-10-04 17:06:41.939916,"(0.1512499749660492, 0.6041796803474426, 1.5535717010498047)","(0.18876737356185913, 0.4670484960079193, 1.5265947580337524)","(0.18487843871116638, 0.3905610144138336, 1.5165729522705078)","(0.17168860137462616, 0.15160948038101196, 1.4772391319274902)","(0.1518033742904663, -0.1833650767803192, 1.4119515419006348)","(0.3287379741668701, 0.33331161737442017, 1.4587081670761108)","(0.0023061661049723625, 0.31826362013816833, 1.551783561706543)","(0.21653343737125397, -0.17334392666816711, 1.350791335105896)","(0.07895080745220184, -0.18325671553611755, 1.3962993621826172)","(0.3568951189517975, 0.10601618885993958, 1.3986314535140991)","(0.3421560525894165, -0.10290580242872238, 1.2949626445770264)","(0.33002588152885437, -0.20075631141662598, 1.2687112092971802)","(0.35625168681144714, -0.25606274604797363, 1.2476650476455688)","(0.38079869747161865, -0.2273232340812683, 1.2589999437332153)","(-0.014925929717719555, 0.08888046443462372, 1.4965630769729614)","(-0.04672845080494881, -0.11296926438808441, 1.3829452991485596)","(-0.0378992035984993, -0.164533793926239, 1.3425339460372925)","(-0.04594552144408226, -0.231284037232399, 1.3008105754852295)","(-0.0849670022726059, -0.16602712869644165, 1.3510907888412476)","(0.2535375952720642, -0.5490346550941467, 1.2497694492340088)","(0.2990598678588867, -0.9626724720001221, 1.1720350980758667)","(0.2701883614063263, -0.971075177192688, 1.0399717092514038)","(0.037977367639541626, -0.5528345704078674, 1.2662855386734009)","(-0.005167515017092228, -0.9623971581459045, 1.1554841995239258)","(-0.03816085681319237, -0.9598791003227234, 1.0234308242797852)"
2022-10-04 17:06:41.974939,"(0.1493467390537262, 0.6047419905662537, 1.5459966659545898)","(0.1876964420080185, 0.46775245666503906, 1.5179493427276611)","(0.18427857756614685, 0.3911747932434082, 1.508847713470459)","(0.17228609323501587, 0.15191443264484406, 1.4720005989074707)","(0.15350620448589325, -0.18342560529708862, 1.4091843366622925)","(0.3255451023578644, 0.33543869853019714, 1.4484527111053467)","(0.0031186954583972692, 0.31772059202194214, 1.5531961917877197)","(0.21752330660820007, -0.17355017364025116, 1.3482997417449951)","(0.08137941360473633, -0.18316814303398132, 1.393280267715454)","(0.35540616512298584, 0.10668318718671799, 1.397386074066162)","(0.34373584389686584, -0.10372437536716461, 1.2966758012771606)","(0.33459100127220154, -0.20354899764060974, 1.2708696126937866)","(0.35111474990844727, -0.2568139135837555, 1.2552598714828491)","(0.37880757451057434, -0.23022064566612244, 1.2559245824813843)","(-0.014649487100541592, 0.09004662185907364, 1.489530324935913)","(-0.04948468506336212, -0.10494145005941391, 1.3644747734069824)","(-0.047110628336668015, -0.16024012863636017, 1.3275330066680908)","(-0.039992060512304306, -0.2321818619966507, 1.2753199338912964)","(-0.09297069162130356, -0.15619757771492004, 1.3192665576934814)","(0.2534636855125427, -0.548659086227417, 1.2489244937896729)","(0.2980899512767792, -0.9636784791946411, 1.1727193593978882)","(0.26530125737190247, -0.9730721116065979, 1.0418158769607544)","(0.03636877238750458, -0.5464357733726501, 1.2543528079986572)","(-0.0120347049087286, -0.9565510749816895, 1.1314200162887573)","(-0.04856402426958084, -0.952157735824585, 1.0004147291183472)"
2022-10-04 17:06:42.012175,"(0.1413716822862625, 0.6056830883026123, 1.5280842781066895)","(0.18367204070091248, 0.4694410264492035, 1.502277135848999)","(0.18077434599399567, 0.39270836114883423, 1.4942681789398193)","(0.17052151262760162, 0.15282435715198517, 1.461033582687378)","(0.15406452119350433, -0.18342389166355133, 1.4034125804901123)","(0.31493762135505676, 0.33854439854621887, 1.4259655475616455)","(0.00034970062552019954, 0.31679967045783997, 1.5492531061172485)","(0.2170402854681015, -0.17385905981063843, 1.3403865098953247)","(0.08251019567251205, -0.18294723331928253, 1.38935124874115)","(0.35045427083969116, 0.10898976773023605, 1.3864227533340454)","(0.3443463444709778, -0.10522421449422836, 1.2944309711456299)","(0.33357343077659607, -0.20321574807167053, 1.2650419473648071)","(0.34235191345214844, -0.2621263563632965, 1.2538323402404785)","(0.3860568404197693, -0.2150866687297821, 1.2640000581741333)","(-0.01601061411201954, 0.09160167723894119, 1.474909782409668)","(-0.050837136805057526, -0.1001727357506752, 1.3445653915405273)","(-0.04301323741674423, -0.14539897441864014, 1.3060630559921265)","(-0.043986476957798004, -0.21355733275413513, 1.2663544416427612)","(-0.07262174040079117, -0.11653053760528564, 1.2558985948562622)","(0.25314420461654663, -0.5476545095443726, 1.2479559183120728)","(0.2985292077064514, -0.9659499526023865, 1.178945541381836)","(0.2597629427909851, -0.9781148433685303, 1.0505672693252563)","(0.0370263047516346, -0.5242425203323364, 1.2212010622024536)","(-0.015025059692561626, -0.9344632625579834, 1.0553300380706787)","(-0.05610472708940506, -0.9248124361038208, 0.9258205890655518)"
2022-10-04 17:06:42.049395,"(0.1356617957353592, 0.6076069474220276, 1.5195660591125488)","(0.17900627851486206, 0.4714103639125824, 1.4946315288543701)","(0.17634212970733643, 0.3945085406303406, 1.4871909618377686)","(0.16693304479122162, 0.1540583223104477, 1.4556759595870972)","(0.151960089802742, -0.1829836368560791, 1.4004950523376465)","(0.3087185025215149, 0.34131529927253723, 1.417323112487793)","(-0.005176355130970478, 0.3175112307071686, 1.54129958152771)","(0.21452847123146057, -0.173264741897583, 1.3363372087478638)","(0.081014484167099, -0.1826586276292801, 1.387562870979309)","(0.3463127017021179, 0.11229640990495682, 1.3753595352172852)","(0.3431752622127533, -0.1045021340250969, 1.2901557683944702)","(0.32966700196266174, -0.20134101808071136, 1.2585362195968628)","(0.34889885783195496, -0.2586132287979126, 1.247305989265442)","(0.37892457842826843, -0.24863919615745544, 1.257666826248169)","(-0.019126011058688164, 0.09248481690883636, 1.4655654430389404)","(-0.05179600417613983, -0.0984887108206749, 1.3402715921401978)","(-0.04742002487182617, -0.13637319207191467, 1.2999705076217651)","(-0.05386614799499512, -0.20749011635780334, 1.2641937732696533)","(-0.06646955758333206, -0.10692117363214493, 1.2415809631347656)","(0.25197985768318176, -0.5466241240501404, 1.246943473815918)","(0.29899469017982483, -0.9658803939819336, 1.181221604347229)","(0.2599957287311554, -0.979058563709259, 1.0532004833221436)","(0.032586123794317245, -0.5153055787086487, 1.2099711894989014)","(-0.024236483499407768, -0.9240933060646057, 1.028863787651062)","(-0.06540021300315857, -0.9128542542457581, 0.8994240164756775)"
2022-10-04 17:06:42.083334,"(0.12945835292339325, 0.6094447374343872, 1.5128521919250488)","(0.17380250990390778, 0.47389569878578186, 1.4872465133666992)","(0.17116498947143555, 0.3968737721443176, 1.4801298379898071)","(0.16198071837425232, 0.15596237778663635, 1.4496817588806152)","(0.14778442680835724, -0.18189750611782074, 1.39626145362854)","(0.3012019097805023, 0.3430653214454651, 1.407583236694336)","(-0.008828968740999699, 0.3183715045452118, 1.5363563299179077)","(0.20953884720802307, -0.17150498926639557, 1.3297245502471924)","(0.07790589332580566, -0.1821279376745224, 1.3853267431259155)","(0.3398422300815582, 0.11449123173952103, 1.3627384901046753)","(0.3378432095050812, -0.10328065603971481, 1.2801880836486816)","(0.3237641751766205, -0.1988653987646103, 1.2478681802749634)","(0.3491280972957611, -0.25679683685302734, 1.242116928100586)","(0.3671819865703583, -0.2533021867275238, 1.2411668300628662)","(-0.022682826966047287, 0.09365418553352356, 1.4593878984451294)","(-0.0517687052488327, -0.09585282951593399, 1.3240265846252441)","(-0.05976776033639908, -0.11296531558036804, 1.303063988685608)","(-0.07670976221561432, -0.1481034904718399, 1.2296578884124756)","(-0.09675045311450958, -0.07501170784235, 1.3013079166412354)","(0.24745073914527893, -0.5415639281272888, 1.2442681789398193)","(0.29581883549690247, -0.964944064617157, 1.1821178197860718)","(0.2552730441093445, -0.9793641567230225, 1.055050253868103)","(0.023749839514493942, -0.5017046928405762, 1.204079031944275)","(-0.22237247228622437, -0.7262921929359436, 1.2126150131225586)","(-0.14417731761932373, -0.6068546772003174, 1.210145115852356)"
2022-10-04 17:06:42.118239,"(0.12061749398708344, 0.6111264228820801, 1.5049329996109009)","(0.16499195992946625, 0.47654324769973755, 1.4777641296386719)","(0.16208195686340332, 0.3996206820011139, 1.4710851907730103)","(0.15210247039794922, 0.15891669690608978, 1.441954255104065)","(0.13694633543491364, -0.17887333035469055, 1.3904013633728027)","(0.2911853492259979, 0.3470883071422577, 1.3960673809051514)","(-0.014426592737436295, 0.32023024559020996, 1.5296213626861572)","(0.1983722299337387, -0.1681789606809616, 1.3213708400726318)","(0.0680750235915184, -0.1795787662267685, 1.381962537765503)","(0.3318718671798706, 0.11889302730560303, 1.350224494934082)","(0.3266807496547699, -0.09757015109062195, 1.2636828422546387)","(0.3093354105949402, -0.1531863957643509, 1.2398138046264648)","(0.32167303562164307, -0.23118601739406586, 1.2202500104904175)","(0.3352046310901642, -0.15888257324695587, 1.2102222442626953)","(-0.027826057747006416, 0.09521615505218506, 1.4534432888031006)","(-0.05429067090153694, -0.09732655435800552, 1.3220837116241455)","(-0.0485839881002903, -0.1473085880279541, 1.2889775037765503)","(-0.04273855686187744, -0.20437978208065033, 1.2508944272994995)","(-0.08076264709234238, -0.11591833829879761, 1.2315490245819092)","(0.24007709324359894, -0.53462153673172, 1.241451382637024)","(0.29354479908943176, -0.9618960618972778, 1.184934377670288)","(0.2518518269062042, -0.9782666563987732, 1.058958888053894)","(0.011361510492861271, -0.49821534752845764, 1.1993601322174072)","(-0.21218319237232208, -0.7445430755615234, 1.208000898361206)","(-0.14912396669387817, -0.6126696467399597, 1.191973328590393)"
2022-10-04 17:06:42.153214,"(0.10642122477293015, 0.6133557558059692, 1.4930185079574585)","(0.15627507865428925, 0.4789445400238037, 1.4681119918823242)","(0.15302316844463348, 0.4020623564720154, 1.461843490600586)","(0.14202365279197693, 0.16139622032642365, 1.4339642524719238)","(0.12545153498649597, -0.1764872819185257, 1.3841019868850708)","(0.28145331144332886, 0.34960296750068665, 1.3846445083618164)","(-0.020915959030389786, 0.3225027322769165, 1.5224826335906982)","(0.18713396787643433, -0.166065976023674, 1.3136227130889893)","(0.057062286883592606, -0.17709077894687653, 1.3773622512817383)","(0.32267647981643677, 0.12174488604068756, 1.3362388610839844)","(0.31270402669906616, -0.09329576045274734, 1.24591064453125)","(0.29448482394218445, -0.1475113332271576, 1.2217884063720703)","(0.3060201406478882, -0.22394408285617828, 1.2005126476287842)","(0.3236360549926758, -0.16095763444900513, 1.190999984741211)","(-0.03210766613483429, 0.09644679725170135, 1.4494993686676025)","(-0.05732683837413788, -0.09800535440444946, 1.3208775520324707)","(-0.05442105233669281, -0.14115263521671295, 1.2901734113693237)","(-0.0752737820148468, -0.17847871780395508, 1.2352619171142578)","(-0.11480942368507385, -0.11333353817462921, 1.2900983095169067)","(0.23003044724464417, -0.5265469551086426, 1.2383036613464355)","(0.28639650344848633, -0.9602414965629578, 1.1860111951828003)","(0.24367430806159973, -0.9780475497245789, 1.0610098838806152)","(-0.0014232286484912038, -0.49637332558631897, 1.1967800855636597)","(-0.3262067139148712, -0.7699463963508606, 1.2480852603912354)","(-0.3995613157749176, -0.7543914318084717, 1.142198085784912)"
2022-10-04 17:06:42.188182,"(0.09535405784845352, 0.614518404006958, 1.4848616123199463)","(0.14687463641166687, 0.4807061553001404, 1.4588704109191895)","(0.1434740573167801, 0.4037654399871826, 1.4531779289245605)","(0.1320720613002777, 0.16284924745559692, 1.426987886428833)","(0.11499078571796417, -0.17545998096466064, 1.3792287111282349)","(0.27640387415885925, 0.35043641924858093, 1.3788760900497437)","(-0.02509216219186783, 0.3235238194465637, 1.517937183380127)","(0.17701876163482666, -0.16526293754577637, 1.3071656227111816)","(0.04669446870684624, -0.17586761713027954, 1.3740782737731934)","(0.31353726983070374, 0.12333246320486069, 1.32113778591156)","(0.2938440442085266, -0.08904489874839783, 1.2253071069717407)","(0.27253010869026184, -0.1588178128004074, 1.197165846824646)","(0.2671200633049011, -0.23260295391082764, 1.1810083389282227)","(0.3014792501926422, -0.15479376912117004, 1.169073224067688)","(-0.038225892931222916, 0.09748411178588867, 1.4451885223388672)","(-0.06369559466838837, -0.09901162981987, 1.3199602365493774)","(-0.06347288936376572, -0.1394447237253189, 1.2912817001342773)","(-0.09440485388040543, -0.17751489579677582, 1.2396701574325562)","(-0.12394438683986664, -0.11732814460992813, 1.286596417427063)","(0.22469696402549744, -0.5242275595664978, 1.236589789390564)","(0.13809804618358612, -0.9287609457969666, 1.3480353355407715)","(0.06645982712507248, -0.9659292101860046, 1.2528995275497437)","(-0.01459105871617794, -0.4952321946620941, 1.1948164701461792)","(-0.34831202030181885, -0.759247362613678, 1.240044116973877)","(-0.4206084907054901, -0.7422986626625061, 1.1335818767547607)"
2022-10-04 17:06:42.224142,"(0.08234748244285583, 0.6147024035453796, 1.4757410287857056)","(0.134688600897789, 0.4820179343223572, 1.448407530784607)","(0.1308797150850296, 0.4047106206417084, 1.4431565999984741)","(0.11822225898504257, 0.16256485879421234, 1.4183248281478882)","(0.09932257980108261, -0.177628755569458, 1.3723649978637695)","(0.25650376081466675, 0.35154610872268677, 1.3596384525299072)","(-0.04044611379504204, 0.32414188981056213, 1.5045892000198364)","(0.16114512085914612, -0.1681569665670395, 1.2989563941955566)","(0.032163266092538834, -0.17719542980194092, 1.3686590194702148)","(0.3008061945438385, 0.12470903992652893, 1.3070365190505981)","(0.27493736147880554, -0.08503220230340958, 1.2062580585479736)","(0.2520346939563751, -0.14969436824321747, 1.1750130653381348)","(0.23887862265110016, -0.22163818776607513, 1.1526366472244263)","(0.2706862986087799, -0.14773383736610413, 1.1407908201217651)","(-0.04764177277684212, 0.09611758589744568, 1.4385123252868652)","(-0.07534768432378769, -0.10219372808933258, 1.3169118165969849)","(-0.09821844846010208, -0.1950608491897583, 1.2732462882995605)","(-0.11742367595434189, -0.27909037470817566, 1.2390159368515015)","(-0.1289852261543274, -0.20299652218818665, 1.2891111373901367)","(0.2171889990568161, -0.5256704688072205, 1.2345173358917236)","(0.2891828417778015, -0.9595927596092224, 1.1954796314239502)","(0.2463749498128891, -0.9819375276565552, 1.0724352598190308)","(-0.02404455468058586, -0.4994235932826996, 1.1942839622497559)","(-0.3639613687992096, -0.7594462037086487, 1.2238689661026)","(-0.43515172600746155, -0.7407649159431458, 1.1169753074645996)"
2022-10-04 17:06:42.260145,"(0.06565640866756439, 0.6143277883529663, 1.4658701419830322)","(0.12208032608032227, 0.4832945168018341, 1.4368690252304077)","(0.11827725917100906, 0.40544435381889343, 1.432399034500122)","(0.10568025708198547, 0.1616324931383133, 1.4097938537597656)","(0.08685426414012909, -0.18075528740882874, 1.366405963897705)","(0.2436254471540451, 0.3517151474952698, 1.3483549356460571)","(-0.05068953335285187, 0.3252878189086914, 1.4954456090927124)","(0.14843863248825073, -0.1719684898853302, 1.2922134399414062)","(0.020627640187740326, -0.17944251000881195, 1.3635551929473877)","(0.28977468609809875, 0.1256687492132187, 1.292808175086975)","(0.24727149307727814, -0.07879002392292023, 1.1860705614089966)","(0.21321527659893036, -0.14513550698757172, 1.1683878898620605)","(0.2101450115442276, -0.21702437102794647, 1.1379743814468384)","(0.24383528530597687, -0.12881900370121002, 1.1222646236419678)","(-0.05526353791356087, 0.09568561613559723, 1.4361927509307861)","(-0.09413078427314758, -0.10475900769233704, 1.3219307661056519)","(-0.10781881958246231, -0.13762418925762177, 1.2994117736816406)","(-0.21974647045135498, -0.20745721459388733, 1.3239586353302002)","(-0.21243342757225037, -0.11651287972927094, 1.3344999551773071)","(0.20246508717536926, -0.5336652994155884, 1.2309218645095825)","(0.27041199803352356, -0.9646779894828796, 1.1962782144546509)","(0.22657960653305054, -0.9877257943153381, 1.0741578340530396)","(-0.037524376064538956, -0.504050076007843, 1.196319818496704)","(-0.3523600399494171, -0.8010357022285461, 1.087037444114685)","(-0.4119108021259308, -0.779475748538971, 0.9713057279586792)"
2022-10-04 17:06:42.295182,"(0.04972850903868675, 0.613730251789093, 1.4569026231765747)","(0.10616244375705719, 0.4840949475765228, 1.4264107942581177)","(0.10281280428171158, 0.4057373106479645, 1.4224848747253418)","(0.09171634912490845, 0.1603287011384964, 1.4015815258026123)","(0.075088731944561, -0.1841079294681549, 1.360379934310913)","(0.22724275290966034, 0.3510793149471283, 1.336500883102417)","(-0.06603783369064331, 0.32550248503685, 1.4857470989227295)","(0.13675211369991302, -0.17546549439430237, 1.2857340574264526)","(0.009454714134335518, -0.18238389492034912, 1.3580552339553833)","(0.2746836543083191, 0.12625934183597565, 1.275492548942566)","(0.22211965918540955, -0.06835179030895233, 1.1667096614837646)","(0.18500785529613495, -0.14229559898376465, 1.154462456703186)","(0.17938481271266937, -0.20886074006557465, 1.1160587072372437)","(0.24739159643650055, -0.17198538780212402, 1.1773077249526978)","(-0.06611350178718567, 0.09455748647451401, 1.4333752393722534)","(-0.11252505332231522, -0.11121422797441483, 1.3335232734680176)","(-0.1162976399064064, -0.1692328155040741, 1.2957167625427246)","(-0.13503897190093994, -0.24471107125282288, 1.2660877704620361)","(-0.14194563031196594, -0.16757343709468842, 1.3101766109466553)","(0.19797925651073456, -0.5377458333969116, 1.2285616397857666)","(0.2734525799751282, -0.9659063816070557, 1.1991583108901978)","(0.23018193244934082, -0.9908086657524109, 1.0777575969696045)","(-0.052490510046482086, -0.5093603134155273, 1.1995455026626587)","(-0.34239134192466736, -0.837581992149353, 1.0673575401306152)","(-0.3995540142059326, -0.8099297881126404, 0.9534816145896912)"
2022-10-04 17:06:42.331573,"(0.029947953298687935, 0.6124826669692993, 1.4445514678955078)","(0.08828593790531158, 0.4842098653316498, 1.4144853353500366)","(0.0853395164012909, 0.4053713083267212, 1.4108420610427856)","(0.07560250908136368, 0.15833662450313568, 1.390881061553955)","(0.061082616448402405, -0.18851187825202942, 1.3510172367095947)","(0.20509189367294312, 0.34815293550491333, 1.320755958557129)","(-0.08298775553703308, 0.32242774963378906, 1.474055528640747)","(0.12305035442113876, -0.17947039008140564, 1.2769320011138916)","(-0.004096628166735172, -0.18684786558151245, 1.3481801748275757)","(0.25423216819763184, 0.12681543827056885, 1.2570265531539917)","(0.19355839490890503, -0.06191477179527283, 1.1467114686965942)","(0.15895937383174896, -0.13389798998832703, 1.1306452751159668)","(0.1460038274526596, -0.1995532363653183, 1.092671513557434)","(0.21441060304641724, -0.16614121198654175, 1.1631428003311157)","(-0.08117127418518066, 0.09025074541568756, 1.4300427436828613)","(-0.1365620642900467, -0.11393072456121445, 1.3318326473236084)","(-0.14245373010635376, -0.1362398862838745, 1.3131604194641113)","(-0.2190481275320053, -0.20368480682373047, 1.3390802145004272)","(-0.21687093377113342, -0.11710885912179947, 1.3187859058380127)","(0.18780702352523804, -0.5438404083251953, 1.222922444343567)","(0.26596859097480774, -0.9688145518302917, 1.1975995302200317)","(0.22165414690971375, -0.9950779676437378, 1.077540636062622)","(-0.07266917079687119, -0.5162045955657959, 1.2014342546463013)","(-0.3085796535015106, -0.8726925253868103, 1.0367709398269653)","(-0.36645346879959106, -0.850816011428833, 0.9191944599151611)"
2022-10-04 17:06:42.366514,"(0.011006130836904049, 0.6119177341461182, 1.4353686571121216)","(0.06911030411720276, 0.4850074350833893, 1.403853178024292)","(0.06609565764665604, 0.4058445394039154, 1.4002748727798462)","(0.05632719770073891, 0.15760846436023712, 1.3805766105651855)","(0.04213802516460419, -0.19131042063236237, 1.3411105871200562)","(0.1836533397436142, 0.3475213646888733, 1.3071132898330688)","(-0.10158362984657288, 0.32283827662467957, 1.4611495733261108)","(0.10394692420959473, -0.18192699551582336, 1.2668479681015015)","(-0.021840669214725494, -0.18972907960414886, 1.3384729623794556)","(0.23152025043964386, 0.12932069599628448, 1.239026665687561)","(0.15847726166248322, -0.06083422526717186, 1.1237010955810547)","(0.13241615891456604, -0.12990055978298187, 1.0986638069152832)","(0.1080930307507515, -0.18710029125213623, 1.0664125680923462)","(0.17225846648216248, -0.17348890006542206, 1.1352500915527344)","(-0.09570418298244476, 0.08967506885528564, 1.426573395729065)","(-0.1478516012430191, -0.11657442152500153, 1.3312654495239258)","(-0.205710306763649, -0.29894939064979553, 1.2725125551223755)","(-0.21488919854164124, -0.38066166639328003, 1.2436044216156006)","(-0.24397678673267365, -0.3076755702495575, 1.290600061416626)","(0.17457017302513123, -0.5447273850440979, 1.2150989770889282)","(0.25917497277259827, -0.9690259099006653, 1.192498803138733)","(0.21556997299194336, -0.9964321851730347, 1.0729596614837646)","(-0.08893001824617386, -0.5219110250473022, 1.2010012865066528)","(-0.1746324598789215, -0.9485892057418823, 1.0650030374526978)","(-0.22597232460975647, -0.9471505880355835, 0.9431840777397156)"
2022-10-04 17:06:42.403410,"(-0.012487598694860935, 0.611897349357605, 1.4243409633636475)","(0.04410013183951378, 0.4866164028644562, 1.3893190622329712)","(0.04142781347036362, 0.40700873732566833, 1.3860427141189575)","(0.03279469534754753, 0.15726910531520844, 1.367238163948059)","(0.02021811343729496, -0.19394522905349731, 1.3287534713745117)","(0.15724901854991913, 0.34825044870376587, 1.2914016246795654)","(-0.12110048532485962, 0.3218437731266022, 1.4481004476547241)","(0.07974183559417725, -0.1848704069852829, 1.2536007165908813)","(-0.040408458560705185, -0.19183960556983948, 1.3270174264907837)","(0.2064698040485382, 0.13316097855567932, 1.2208024263381958)","(0.12665008008480072, -0.05478350445628166, 1.1038206815719604)","(0.09692710638046265, -0.11978362500667572, 1.0709928274154663)","(0.0660068616271019, -0.17566151916980743, 1.0445977449417114)","(0.12641990184783936, -0.17144952714443207, 1.1125714778900146)","(-0.11524543166160583, 0.08826610445976257, 1.418606162071228)","(-0.173076793551445, -0.11418575793504715, 1.3181657791137695)","(-0.1867637038230896, -0.1904660016298294, 1.2892787456512451)","(-0.20280374586582184, -0.26554661989212036, 1.251521110534668)","(-0.22384849190711975, -0.17935927212238312, 1.306565284729004)","(0.16523773968219757, -0.5428722500801086, 1.2057949304580688)","(0.2671082019805908, -0.9649540185928345, 1.1879090070724487)","(0.22465012967586517, -0.9952775835990906, 1.069493055343628)","(-0.09879063814878464, -0.5274387001991272, 1.1969246864318848)","(-0.1739749014377594, -0.958444356918335, 1.070640206336975)","(-0.22634316980838776, -0.9591092467308044, 0.9500499367713928)"
2022-10-04 17:06:42.438317,"(-0.036966871470212936, 0.6115371584892273, 1.4139831066131592)","(0.020607145503163338, 0.48837006092071533, 1.3782082796096802)","(0.01860000751912594, 0.40835532546043396, 1.3747724294662476)","(0.012072614394128323, 0.15725049376487732, 1.355563998222351)","(0.0023697030264884233, -0.1960732340812683, 1.3164995908737183)","(0.1287556290626526, 0.349563866853714, 1.277071475982666)","(-0.14543995261192322, 0.3193873167037964, 1.4276982545852661)","(0.06328333169221878, -0.1861056238412857, 1.2423698902130127)","(-0.05843615159392357, -0.19464942812919617, 1.31380033493042)","(0.1638156771659851, 0.12709306180477142, 1.1952264308929443)","(0.08150286227464676, -0.05361123010516167, 1.081889033317566)","(0.054403018206357956, -0.10956773161888123, 1.050238013267517)","(0.02147495746612549, -0.16330038011074066, 1.0268104076385498)","(0.07400573790073395, -0.16553422808647156, 1.0880000591278076)","(-0.1508542150259018, 0.08570870012044907, 1.3995959758758545)","(-0.18899846076965332, -0.12420479953289032, 1.3057847023010254)","(-0.20544730126857758, -0.1955021768808365, 1.280801773071289)","(-0.22072583436965942, -0.2729156017303467, 1.2582266330718994)","(-0.24381740391254425, -0.19759930670261383, 1.2972221374511719)","(0.15226975083351135, -0.5343374609947205, 1.1912384033203125)","(0.26245805621147156, -0.9635685682296753, 1.1688636541366577)","(0.22159631550312042, -0.9929836988449097, 1.0495342016220093)","(-0.12096568942070007, -0.5303868651390076, 1.188068151473999)","(-0.20194993913173676, -0.9616934061050415, 1.067515254020691)","(-0.2536444365978241, -0.9627559185028076, 0.9471715688705444)"
2022-10-04 17:06:42.473194,"(-0.0631432980298996, 0.6144677400588989, 1.4035121202468872)","(-0.004208021331578493, 0.49350228905677795, 1.3661316633224487)","(-0.006775691639631987, 0.41308358311653137, 1.3625179529190063)","(-0.014721181243658066, 0.1604718267917633, 1.3428325653076172)","(-0.025728244334459305, -0.19550718367099762, 1.3030874729156494)","(0.09957879036664963, 0.3506419360637665, 1.260569453239441)","(-0.1642090529203415, 0.3201397657394409, 1.417844295501709)","(0.03481960669159889, -0.18566514551639557, 1.227663516998291)","(-0.08451778441667557, -0.19385625422000885, 1.301662802696228)","(0.1381809115409851, 0.12793774902820587, 1.1807878017425537)","(0.044067662209272385, -0.04082223027944565, 1.0645756721496582)","(0.010104984976351261, -0.09813937544822693, 1.031211495399475)","(-0.026377098634839058, -0.15016895532608032, 1.0085413455963135)","(0.032388340681791306, -0.14783243834972382, 1.0719001293182373)","(-0.1777525395154953, 0.08766768872737885, 1.378509283065796)","(-0.20519940555095673, -0.12828625738620758, 1.2964378595352173)","(-0.22270523011684418, -0.22604094445705414, 1.2601934671401978)","(-0.23468802869319916, -0.30200472474098206, 1.2348566055297852)","(-0.2571846544742584, -0.2168591171503067, 1.2842308282852173)","(0.12631870806217194, -0.5277628898620605, 1.1752310991287231)","(0.24182845652103424, -0.9614900946617126, 1.1508255004882812)","(0.19885441660881042, -0.991499662399292, 1.0330992937088013)","(-0.13863162696361542, -0.5319501757621765, 1.1801831722259521)","(-0.20971640944480896, -0.9660760164260864, 1.0652295351028442)","(-0.2635689079761505, -0.9683768153190613, 0.9468831419944763)"
