datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-12-05 11:48:58.457643,"(0.0, 0.0, 0.0, 0.0)","(0.009889965876936913, 0.9989743232727051, 0.023870982229709625, -0.037182219326496124)","(0.010848880745470524, 0.9984031915664673, 0.04121554270386696, -0.03707573190331459)","(0.004466152749955654, 0.9865579009056091, 0.05976192653179169, -0.1520269364118576)","(-0.0006631872383877635, 0.9699337482452393, 0.0599249042570591, -0.2358749955892563)","(0.871886670589447, 0.12714751064777374, -0.058459289371967316, -0.46928641200065613)","(-0.46553489565849304, 0.8049457669258118, -0.35654371976852417, 0.09064353257417679)","(0.5722671747207642, 0.6904389262199402, -0.24354714155197144, -0.36944422125816345)","(-0.6141164302825928, 0.7616637349128723, -0.08906415849924088, 0.1865396499633789)","(0.7752122282981873, 0.20044702291488647, -0.5959201455116272, 0.06120532378554344)","(0.6359805464744568, 0.12479468435049057, 0.7522068619728088, -0.11891131103038788)","(0.6489424705505371, 0.06378941982984543, 0.7565187811851501, -0.04983857274055481)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9600213766098022, 0.08374584466218948, 0.14770285785198212, -0.222552090883255)","(0.8071478009223938, 0.280078262090683, 0.44811078906059265, -0.26318293809890747)","(0.8048864603042603, 0.17923040688037872, 0.5635360479354858, 0.04961155354976654)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8394736647605896, 0.004961936268955469, 0.521327793598175, -0.15322111546993256)","(0.8505862951278687, 0.037885017693042755, 0.5121346116065979, -0.11307446658611298)","(0.0, 0.0, 0.0, 0.0)","(-0.5261728167533875, 0.1246376559138298, 0.8395861983299255, -0.051986876875162125)","(-0.4485960006713867, 0.1695866882801056, 0.8748067021369934, -0.0686676949262619)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:58.502024,"(0.16753406822681427, 0.4370764195919037, 1.4765924215316772)","(0.17025871574878693, 0.3064361810684204, 1.4200717210769653)","(0.16944679617881775, 0.222173273563385, 1.4146143198013306)","(0.16590189933776855, -0.040627188980579376, 1.388649582862854)","(0.1603812426328659, -0.40628543496131897, 1.339460015296936)","(0.19521614909172058, 0.11239992082118988, 1.2389864921569824)","(0.10151895135641098, 0.2573360502719879, 1.3452318906784058)","(0.1909445822238922, -0.3916359841823578, 1.2870382070541382)","(0.12889856100082397, -0.3975759446620941, 1.3174089193344116)","(0.30704665184020996, -0.16254183650016785, 1.1852244138717651)","(0.37894612550735474, -0.3930519223213196, 1.17950439453125)","(0.3720724582672119, -0.3899361491203308, 1.1739181280136108)","(0.3819871246814728, -0.45782041549682617, 1.190230131149292)","(0.38679641485214233, -0.3966943323612213, 1.151227355003357)","(0.2276899665594101, -0.03313172608613968, 1.217257022857666)","(0.3619478940963745, -0.32728302478790283, 1.1746150255203247)","(0.3715025782585144, -0.38617557287216187, 1.173545241355896)","(0.3877067267894745, -0.44903236627578735, 1.1818020343780518)","(0.3926163613796234, -0.37230339646339417, 1.1559998989105225)","(0.2424609512090683, -0.6954386234283447, 1.198137640953064)","(0.3101283311843872, -1.0733599662780762, 1.127869963645935)","(0.2411748170852661, -1.097862720489502, 1.0001975297927856)","(0.10092905908823013, -0.6766652464866638, 1.4146544933319092)","(0.07187463343143463, -1.018907904624939, 1.5705419778823853)","(-0.01782473921775818, -1.080432653427124, 1.493825078010559)"
2022-12-05 11:48:58.502024,"(0.0, 0.0, 0.0, 0.0)","(0.003833802416920662, 0.9990119934082031, 0.0324614979326725, -0.030111566185951233)","(0.005234234966337681, 0.9983124732971191, 0.04939710721373558, -0.030078262090682983)","(-0.0023935376666486263, 0.9869219660758972, 0.06718166172504425, -0.1465122401714325)","(-0.008029456250369549, 0.9711231589317322, 0.06674303859472275, -0.22891215980052948)","(0.8723637461662292, 0.09502127021551132, -0.044311508536338806, -0.47748181223869324)","(-0.44223496317863464, 0.8142440319061279, -0.3663060963153839, 0.0851747989654541)","(0.5476422905921936, 0.665992796421051, -0.2876628041267395, -0.4168833792209625)","(-0.6037151217460632, 0.7327050566673279, -0.15822061896324158, 0.2713624835014343)","(0.8313652276992798, 0.20920591056346893, -0.5143635869026184, 0.02224407158792019)","(-0.2460411936044693, -0.04907769709825516, 0.9574180841445923, -0.14284883439540863)","(-0.2333652526140213, -0.21516931056976318, 0.5287927985191345, 0.7871601581573486)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7303106784820557, 0.019041594117879868, 0.6259751319885254, -0.27283504605293274)","(0.7717733979225159, 0.1260666698217392, 0.5960888266563416, -0.18207457661628723)","(0.7791109085083008, 0.057176560163497925, 0.6216540336608887, -0.05712650716304779)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8341155052185059, -0.006235365755856037, 0.5271581411361694, -0.1622241586446762)","(0.8644694685935974, 0.031632374972105026, 0.486645370721817, -0.12193518131971359)","(0.0, 0.0, 0.0, 0.0)","(-0.5371939539909363, 0.16546937823295593, 0.8255185484886169, -0.0506121851503849)","(-0.4002006947994232, 0.20917876064777374, 0.8907912969589233, -0.05074090138077736)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:58.542917,"(0.19181832671165466, 0.4350235164165497, 1.4961330890655518)","(0.176105335354805, 0.30547383427619934, 1.4321345090866089)","(0.17604506015777588, 0.22154924273490906, 1.4246797561645508)","(0.17490698397159576, -0.04028066620230675, 1.393926739692688)","(0.17495189607143402, -0.4045352041721344, 1.3389790058135986)","(0.1955009251832962, 0.1067071408033371, 1.246055245399475)","(0.10845164209604263, 0.25533202290534973, 1.3537205457687378)","(0.19649535417556763, -0.39192527532577515, 1.291379690170288)","(0.14973966777324677, -0.3937927484512329, 1.3102608919143677)","(0.30153006315231323, -0.16425147652626038, 1.183449625968933)","(0.36383500695228577, -0.3978503942489624, 1.1676578521728516)","(0.36491960287094116, -0.42310407757759094, 1.1718642711639404)","(0.365740031003952, -0.469981849193573, 1.1957736015319824)","(0.38763684034347534, -0.4211769700050354, 1.1471667289733887)","(0.2282017171382904, -0.03537774831056595, 1.2199535369873047)","(0.33529725670814514, -0.34542760252952576, 1.174391746520996)","(0.3549741506576538, -0.38721373677253723, 1.1714928150177002)","(0.3726315200328827, -0.45543405413627625, 1.1764549016952515)","(0.3789401948451996, -0.37215515971183777, 1.144809603691101)","(0.2425333559513092, -0.6967189311981201, 1.2029401063919067)","(0.30373355746269226, -1.0758421421051025, 1.1332036256790161)","(0.23112106323242188, -1.1002579927444458, 1.0078599452972412)","(0.18917401134967804, -0.6521325707435608, 1.3093165159225464)","(0.25726157426834106, -1.0738118886947632, 1.3622194528579712)","(0.18681111931800842, -1.1307600736618042, 1.2561450004577637)"
2022-12-05 11:48:58.542917,"(0.0, 0.0, 0.0, 0.0)","(-0.00046906829811632633, 0.9988446831703186, 0.04428160563111305, -0.018658336251974106)","(0.0010685742599889636, 0.9981147050857544, 0.058455780148506165, -0.01867898926138878)","(-0.009085397236049175, 0.9899128675460815, 0.07423672825098038, -0.12032846361398697)","(-0.014368209056556225, 0.9787805676460266, 0.07339747995138168, -0.19077447056770325)","(0.87662672996521, 0.0673513412475586, -0.028224892914295197, -0.47559717297554016)","(-0.4451653063297272, 0.8090513944625854, -0.37266287207603455, 0.09157546609640121)","(0.529401957988739, 0.6475529074668884, -0.32004237174987793, -0.4449513852596283)","(-0.5611514449119568, 0.70998215675354, -0.22316063940525055, 0.36226195096969604)","(0.8683990836143494, 0.21131408214569092, -0.44842568039894104, -0.011995564214885235)","(0.8941346406936646, 0.10288490355014801, 0.42732563614845276, -0.08561936020851135)","(0.890436053276062, 0.0559452660381794, 0.44708675146102905, 0.06408707052469254)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.632127046585083, -0.03368553891777992, 0.7251390814781189, -0.271024227142334)","(0.9125232696533203, 0.12626071274280548, 0.36797896027565, -0.1262976974248886)","(0.9006523489952087, 0.1889100819826126, 0.3745568096637726, -0.11333818733692169)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8142030239105225, -0.019087065011262894, 0.5588319897651672, -0.15625625848770142)","(0.8716579079627991, 0.026255760341882706, 0.47526833415031433, -0.11680376529693604)","(0.0, 0.0, 0.0, 0.0)","(-0.5584556460380554, -0.04387841373682022, 0.8260743618011475, -0.061670053750276566)","(-0.46099045872688293, 0.0179037656635046, 0.8816755414009094, -0.09907343983650208)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:58.581811,"(0.20626291632652283, 0.43162328004837036, 1.5066885948181152)","(0.18272732198238373, 0.3027810752391815, 1.4460501670837402)","(0.18337666988372803, 0.21803933382034302, 1.4367533922195435)","(0.18429210782051086, -0.045954812318086624, 1.4004944562911987)","(0.1872532069683075, -0.4144935607910156, 1.3384008407592773)","(0.19761952757835388, 0.10908345878124237, 1.2534235715866089)","(0.14630529284477234, 0.16591453552246094, 1.3222229480743408)","(0.22828727960586548, -0.40882930159568787, 1.3083691596984863)","(0.15088723599910736, -0.4025112986564636, 1.3023055791854858)","(0.2932869791984558, -0.1812615841627121, 1.1819374561309814)","(0.35974857211112976, -0.41342562437057495, 1.1622694730758667)","(0.3538673222064972, -0.4336073100566864, 1.1676363945007324)","(0.358428031206131, -0.4719606637954712, 1.186390995979309)","(0.3710228204727173, -0.4128819406032562, 1.141290307044983)","(0.2572018504142761, -0.12739963829517365, 1.1874654293060303)","(0.33735042810440063, -0.3554558753967285, 1.15813410282135)","(0.34825941920280457, -0.40896621346473694, 1.1615703105926514)","(0.36794063448905945, -0.46116071939468384, 1.1735752820968628)","(0.36715584993362427, -0.38402217626571655, 1.1348774433135986)","(0.236729696393013, -0.7134576439857483, 1.1983826160430908)","(0.25322479009628296, -1.092686653137207, 1.1016273498535156)","(0.16484683752059937, -1.1078633069992065, 0.9858307838439941)","(0.11645130068063736, -0.698882520198822, 1.4558194875717163)","(0.08919412642717361, -0.9719485640525818, 1.6220033168792725)","(-0.016096994280815125, -1.036598563194275, 1.574797511100769)"
2022-12-05 11:48:58.581811,"(0.0, 0.0, 0.0, 0.0)","(-0.0031010224483907223, 0.9984155893325806, 0.05465185269713402, 0.013032762333750725)","(-0.0008339315536431968, 0.9975860714912415, 0.06821010261774063, 0.012985870242118835)","(-0.001179142389446497, 0.9959517121315002, 0.08344673365354538, 0.0333988256752491)","(-0.00017326620582025498, 0.9954767227172852, 0.08345487713813782, 0.04540068656206131)","(0.8688020706176758, 0.03378435596823692, 0.00803038664162159, -0.49394041299819946)","(0.8353669047355652, -0.18701843917369843, 0.028930271044373512, -0.5160903930664062)","(0.6459189653396606, 0.6918458938598633, -0.16563498973846436, -0.2769528925418854)","(-0.5878453254699707, 0.7049750089645386, -0.20145131647586823, 0.34185606241226196)","(0.7666361927986145, 0.19377975165843964, -0.6121110320091248, 0.006214318331331015)","(0.5898104906082153, 0.04968572035431862, 0.7944989204406738, -0.13574369251728058)","(0.6620798707008362, 3.275027120253071e-05, 0.7257844805717468, 0.18678085505962372)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6791859865188599, -0.026642922312021255, 0.6843963861465454, -0.2638148367404938)","(0.8074398636817932, 0.10225321352481842, 0.5624258518218994, -0.14581604301929474)","(0.8093456625938416, 0.09992457926273346, 0.5778539776802063, -0.0325486920773983)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6636380553245544, -0.11843013763427734, 0.7278122901916504, -0.12588924169540405)","(0.8969330191612244, -0.0339900478720665, 0.4237469434738159, -0.12163211405277252)","(0.0, 0.0, 0.0, 0.0)","(0.720318078994751, -0.19721242785453796, -0.650209903717041, 0.1395576000213623)","(-0.30704450607299805, 0.2692241966724396, 0.9117563962936401, -0.04407234489917755)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:58.628124,"(0.21845807135105133, 0.42753303050994873, 1.5153679847717285)","(0.19209469854831696, 0.29882577061653137, 1.4646215438842773)","(0.19180342555046082, 0.21566906571388245, 1.4524431228637695)","(0.1898440569639206, -0.04477033391594887, 1.407938003540039)","(0.18947428464889526, -0.4108605980873108, 1.3394793272018433)","(0.1974157840013504, 0.1096654087305069, 1.2541300058364868)","(0.13475610315799713, 0.21187086403369904, 1.3577030897140503)","(0.22296714782714844, -0.40241020917892456, 1.312811255455017)","(0.1562434881925583, -0.3967123329639435, 1.298789381980896)","(0.2903752624988556, -0.17813631892204285, 1.1843957901000977)","(0.3277893662452698, -0.41687971353530884, 1.1577131748199463)","(0.33871862292289734, -0.4321833550930023, 1.163784146308899)","(0.35080739855766296, -0.475946307182312, 1.1910734176635742)","(0.35553520917892456, -0.4043286144733429, 1.1311562061309814)","(0.22998256981372833, -0.08307059854269028, 1.213672399520874)","(0.32304686307907104, -0.33364030718803406, 1.1591378450393677)","(0.3314288556575775, -0.39302361011505127, 1.159730315208435)","(0.3538072407245636, -0.45986688137054443, 1.1699421405792236)","(0.3546980023384094, -0.3926630914211273, 1.118399977684021)","(0.23849152028560638, -0.7079270482063293, 1.2083618640899658)","(0.26341307163238525, -1.0880831480026245, 1.1185328960418701)","(0.17187964916229248, -1.1060259342193604, 1.006526231765747)","(0.10942190885543823, -0.6346218585968018, 1.4767550230026245)","(0.38115954399108887, -0.5054736733436584, 1.3133968114852905)","(0.35952261090278625, -0.631740927696228, 1.2311375141143799)"
2022-12-05 11:48:58.628124,"(0.0, 0.0, 0.0, 0.0)","(0.0031148474663496017, 0.9971769452095032, 0.07259844988584518, 0.018914993852376938)","(0.005320294294506311, 0.9962360858917236, 0.08443666994571686, 0.018859833478927612)","(0.007325994782149792, 0.99300217628479, 0.0920107364654541, 0.07366862893104553)","(0.010559609159827232, 0.9897943735122681, 0.09169591963291168, 0.1085699200630188)","(0.857545018196106, 0.005127379205077887, 0.015712501481175423, -0.5141433477401733)","(0.7158107161521912, -0.41399869322776794, 0.06911897659301758, -0.5580704808235168)","(0.6129305958747864, 0.7090572118759155, -0.16581545770168304, -0.30669087171554565)","(-0.5633655786514282, 0.6968144774436951, -0.22934016585350037, 0.38009458780288696)","(0.9275198578834534, 0.18161574006080627, -0.3214634954929352, -0.05817118659615517)","(0.833972156047821, 0.034653015434741974, 0.543578565120697, -0.08838510513305664)","(0.7405681610107422, 0.3315971791744232, 0.5820415019989014, -0.05319603160023689)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7625234723091125, -0.019795658066868782, 0.5916547179222107, -0.260980486869812)","(0.9105170965194702, 0.12430553138256073, 0.3608502745628357, -0.15904021263122559)","(0.9209197163581848, 0.0665750727057457, 0.38337311148643494, -0.022351320832967758)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6148626804351807, -0.11290334165096283, 0.7710465788841248, -0.12117675691843033)","(0.9050852060317993, -0.01826225221157074, 0.40796226263046265, -0.11854956299066544)","(0.0, 0.0, 0.0, 0.0)","(0.08017250150442123, 0.30454009771347046, 0.942903995513916, 0.10844254493713379)","(0.009471388533711433, 0.4395611882209778, -0.5579360127449036, 0.703849196434021)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:58.681978,"(0.2336953729391098, 0.4176337420940399, 1.5389609336853027)","(0.20969058573246002, 0.2892846465110779, 1.4947465658187866)","(0.20711272954940796, 0.20720231533050537, 1.4808621406555176)","(0.19976121187210083, -0.048226337879896164, 1.4311109781265259)","(0.1899251937866211, -0.40669941902160645, 1.3541561365127563)","(0.20909568667411804, 0.10521695017814636, 1.278209924697876)","(0.15450112521648407, 0.15679003298282623, 1.3662222623825073)","(0.21860311925411224, -0.3949187695980072, 1.326356291770935)","(0.14621584117412567, -0.40000757575035095, 1.3126717805862427)","(0.23980006575584412, -0.20551225543022156, 1.1980302333831787)","(0.28409022092819214, -0.44297510385513306, 1.1765249967575073)","(0.3098631799221039, -0.4608707129955292, 1.1896944046020508)","(0.3138929307460785, -0.48091843724250793, 1.2095122337341309)","(0.3226287364959717, -0.4432113468647003, 1.1510528326034546)","(0.2216300070285797, -0.12827998399734497, 1.2096104621887207)","(0.29730790853500366, -0.35583770275115967, 1.1603978872299194)","(0.301720529794693, -0.40888723731040955, 1.1619025468826294)","(0.3187328577041626, -0.4507565498352051, 1.165968656539917)","(0.3280077576637268, -0.40279078483581543, 1.1483142375946045)","(0.2384655624628067, -0.6995348334312439, 1.2173205614089966)","(0.2684372663497925, -1.0783545970916748, 1.1218377351760864)","(0.17492680251598358, -1.09602689743042, 1.0113449096679688)","(0.12373074889183044, -0.646266520023346, 1.4844931364059448)","(0.3628917932510376, -0.6028795838356018, 1.2428523302078247)","(0.3409986197948456, -0.6956517100334167, 1.2182374000549316)"
2022-12-05 11:48:58.681978,"(0.0, 0.0, 0.0, 0.0)","(0.01432052906602621, 0.9962695240974426, 0.08387085795402527, -0.014407917857170105)","(0.012805460952222347, 0.9951769113540649, 0.09620023518800735, -0.014301203191280365)","(0.018341105431318283, 0.993267297744751, 0.10477185994386673, 0.04589708894491196)","(0.022156063467264175, 0.9909278154373169, 0.10403195768594742, 0.08214939385652542)","(0.8512259721755981, 0.01326348353177309, -0.013194560073316097, -0.5244656801223755)","(0.8278937935829163, -0.24149000644683838, 0.012391068041324615, -0.5060838460922241)","(0.5717072486877441, 0.7148047685623169, -0.1780407726764679, -0.3612566292285919)","(-0.6345736980438232, 0.672076940536499, -0.20526133477687836, 0.3217090368270874)","(-0.5053000450134277, -0.1324610859155655, 0.8524158596992493, 0.022653385996818542)","(0.9384199976921082, 0.07180406898260117, 0.3300836384296417, -0.0725044384598732)","(0.8001924753189087, 0.4860047996044159, 0.3502044379711151, 0.02912442572414875)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7924445867538452, -0.053074393421411514, 0.5488250851631165, -0.26077908277511597)","(0.6737082004547119, 0.03346891701221466, 0.7147606015205383, -0.18470069766044617)","(0.699823260307312, 0.03914106637239456, 0.7129709720611572, -0.019689608365297318)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6304615139961243, -0.11128071695566177, 0.7565613389015198, -0.1332288384437561)","(0.9082882404327393, -0.013991156592965126, 0.39802998304367065, -0.12801842391490936)","(0.0, 0.0, 0.0, 0.0)","(0.2962019443511963, 0.2722843587398529, 0.906186044216156, 0.1302020251750946)","(0.14690573513507843, -0.4027198553085327, 0.6443015336990356, -0.6333332061767578)","(0.0, 0.0, 0.0, 0.0)"
